Anno,Mese,Cerchia,Incidenti,Morti,Feriti,month_start,inside_mura_spagnole,total_accesses,mean_daily_accesses,days_observed,source_days_hourly_category,source_days_daily_total,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,share_persone,share_merci,share_bus,share_altro,share_nc,incidents_per_100k_area_c_accesses,injuries_per_100k_area_c_accesses,deaths_per_100k_area_c_accesses
2008,11,Dalle Mura Spagnole alla Nuova Circonvallazione,362,0,464,2008-11-01,False,,,,,,,,,,,,,,,,,,
2008,11,Entro la Cerchia dei Navigli,39,0,44,2008-11-01,True,,,,,,,,,,,,,,,,,,
2008,11,Senza indicazioni,55,0,71,2008-11-01,False,,,,,,,,,,,,,,,,,,
2008,12,Dalla Cerchia dei Navigli alle Mura Spagnole,57,0,73,2008-12-01,True,,,,,,,,,,,,,,,,,,
2008,12,Dalla Nuova Circonvallazione ai confini del Comune,559,4,760,2008-12-01,False,,,,,,,,,,,,,,,,,,
2008,12,Dalle Mura Spagnole alla Nuova Circonvallazione,280,1,366,2008-12-01,False,,,,,,,,,,,,,,,,,,
2008,12,Entro la Cerchia dei Navigli,29,0,31,2008-12-01,True,,,,,,,,,,,,,,,,,,
2008,12,Senza indicazioni,37,1,51,2008-12-01,False,,,,,,,,,,,,,,,,,,
2009,1,Dalla Cerchia dei Navigli alle Mura Spagnole,60,0,78,2009-01-01,True,,,,,,,,,,,,,,,,,,
2009,1,Dalla Nuova Circonvallazione ai confini del Comune,501,1,696,2009-01-01,False,,,,,,,,,,,,,,,,,,
2009,1,Dalle Mura Spagnole alla Nuova Circonvallazione,224,0,287,2009-01-01,False,,,,,,,,,,,,,,,,,,
2009,1,Entro la Cerchia dei Navigli,35,0,42,2009-01-01,True,,,,,,,,,,,,,,,,,,
2009,1,Senza indicazioni,33,0,45,2009-01-01,False,,,,,,,,,,,,,,,,,,
2009,2,Dalla Cerchia dei Navigli alle Mura Spagnole,59,1,70,2009-02-01,True,,,,,,,,,,,,,,,,,,
2009,2,Dalla Nuova Circonvallazione ai confini del Comune,470,5,634,2009-02-01,False,,,,,,,,,,,,,,,,,,
2009,2,Dalle Mura Spagnole alla Nuova Circonvallazione,246,0,325,2009-02-01,False,,,,,,,,,,,,,,,,,,
2009,2,Entro la Cerchia dei Navigli,20,0,25,2009-02-01,True,,,,,,,,,,,,,,,,,,
2009,2,Senza indicazioni,31,0,42,2009-02-01,False,,,,,,,,,,,,,,,,,,
2009,3,Dalla Cerchia dei Navigli alle Mura Spagnole,83,0,102,2009-03-01,True,,,,,,,,,,,,,,,,,,
2009,3,Dalla Nuova Circonvallazione ai confini del Comune,634,1,863,2009-03-01,False,,,,,,,,,,,,,,,,,,
2009,3,Dalle Mura Spagnole alla Nuova Circonvallazione,321,0,402,2009-03-01,False,,,,,,,,,,,,,,,,,,
2009,3,Entro la Cerchia dei Navigli,36,0,39,2009-03-01,True,,,,,,,,,,,,,,,,,,
2009,3,Senza indicazioni,55,1,69,2009-03-01,False,,,,,,,,,,,,,,,,,,
2009,4,Dalla Cerchia dei Navigli alle Mura Spagnole,61,1,83,2009-04-01,True,,,,,,,,,,,,,,,,,,
2009,4,Dalla Nuova Circonvallazione ai confini del Comune,603,2,813,2009-04-01,False,,,,,,,,,,,,,,,,,,
2009,4,Dalle Mura Spagnole alla Nuova Circonvallazione,300,2,413,2009-04-01,False,,,,,,,,,,,,,,,,,,
2009,4,Entro la Cerchia dei Navigli,28,0,31,2009-04-01,True,,,,,,,,,,,,,,,,,,
2009,4,Senza indicazioni,52,1,75,2009-04-01,False,,,,,,,,,,,,,,,,,,
2009,5,Dalla Cerchia dei Navigli alle Mura Spagnole,70,0,94,2009-05-01,True,,,,,,,,,,,,,,,,,,
2009,5,Dalla Nuova Circonvallazione ai confini del Comune,717,1,929,2009-05-01,False,,,,,,,,,,,,,,,,,,
2009,5,Dalle Mura Spagnole alla Nuova Circonvallazione,372,1,469,2009-05-01,False,,,,,,,,,,,,,,,,,,
2009,5,Entro la Cerchia dei Navigli,29,0,32,2009-05-01,True,,,,,,,,,,,,,,,,,,
2009,5,Senza indicazioni,32,0,41,2009-05-01,False,,,,,,,,,,,,,,,,,,
2009,6,Dalla Cerchia dei Navigli alle Mura Spagnole,58,0,71,2009-06-01,True,,,,,,,,,,,,,,,,,,
2009,6,Dalla Nuova Circonvallazione ai confini del Comune,778,6,1069,2009-06-01,False,,,,,,,,,,,,,,,,,,
2009,6,Dalle Mura Spagnole alla Nuova Circonvallazione,341,1,462,2009-06-01,False,,,,,,,,,,,,,,,,,,
2009,6,Entro la Cerchia dei Navigli,28,0,38,2009-06-01,True,,,,,,,,,,,,,,,,,,
2009,6,Senza indicazioni,34,0,46,2009-06-01,False,,,,,,,,,,,,,,,,,,
2009,7,Dalla Cerchia dei Navigli alle Mura Spagnole,80,0,96,2009-07-01,True,,,,,,,,,,,,,,,,,,
2009,7,Dalla Nuova Circonvallazione ai confini del Comune,702,1,933,2009-07-01,False,,,,,,,,,,,,,,,,,,
2009,7,Dalle Mura Spagnole alla Nuova Circonvallazione,301,2,394,2009-07-01,False,,,,,,,,,,,,,,,,,,
2009,7,Entro la Cerchia dei Navigli,32,0,35,2009-07-01,True,,,,,,,,,,,,,,,,,,
2009,7,Senza indicazioni,52,0,68,2009-07-01,False,,,,,,,,,,,,,,,,,,
2009,8,Dalla Cerchia dei Navigli alle Mura Spagnole,30,0,48,2009-08-01,True,,,,,,,,,,,,,,,,,,
2009,8,Dalla Nuova Circonvallazione ai confini del Comune,380,4,562,2009-08-01,False,,,,,,,,,,,,,,,,,,
2009,8,Dalle Mura Spagnole alla Nuova Circonvallazione,135,2,181,2009-08-01,False,,,,,,,,,,,,,,,,,,
2009,8,Entro la Cerchia dei Navigli,14,0,15,2009-08-01,True,,,,,,,,,,,,,,,,,,
2009,8,Senza indicazioni,27,0,32,2009-08-01,False,,,,,,,,,,,,,,,,,,
2009,9,Dalla Cerchia dei Navigli alle Mura Spagnole,73,0,91,2009-09-01,True,,,,,,,,,,,,,,,,,,
2009,9,Dalla Nuova Circonvallazione ai confini del Comune,647,6,871,2009-09-01,False,,,,,,,,,,,,,,,,,,
2009,9,Dalle Mura Spagnole alla Nuova Circonvallazione,328,1,437,2009-09-01,False,,,,,,,,,,,,,,,,,,
2009,9,Entro la Cerchia dei Navigli,36,0,43,2009-09-01,True,,,,,,,,,,,,,,,,,,
2009,9,Senza indicazioni,45,0,66,2009-09-01,False,,,,,,,,,,,,,,,,,,
2009,10,Dalla Cerchia dei Navigli alle Mura Spagnole,84,0,99,2009-10-01,True,,,,,,,,,,,,,,,,,,
2009,10,Dalla Nuova Circonvallazione ai confini del Comune,732,3,992,2009-10-01,False,,,,,,,,,,,,,,,,,,
2009,10,Dalle Mura Spagnole alla Nuova Circonvallazione,347,0,462,2009-10-01,False,,,,,,,,,,,,,,,,,,
2009,10,Entro la Cerchia dei Navigli,57,0,74,2009-10-01,True,,,,,,,,,,,,,,,,,,
2009,10,Senza indicazioni,53,1,75,2009-10-01,False,,,,,,,,,,,,,,,,,,
2009,11,Dalla Cerchia dei Navigli alle Mura Spagnole,87,0,117,2009-11-01,True,,,,,,,,,,,,,,,,,,
2009,11,Dalla Nuova Circonvallazione ai confini del Comune,646,4,898,2009-11-01,False,,,,,,,,,,,,,,,,,,
2009,11,Dalle Mura Spagnole alla Nuova Circonvallazione,334,1,423,2009-11-01,False,,,,,,,,,,,,,,,,,,
2009,11,Entro la Cerchia dei Navigli,39,0,47,2009-11-01,True,,,,,,,,,,,,,,,,,,
2009,11,Senza indicazioni,44,0,63,2009-11-01,False,,,,,,,,,,,,,,,,,,
2009,12,Dalla Cerchia dei Navigli alle Mura Spagnole,55,0,74,2009-12-01,True,,,,,,,,,,,,,,,,,,
2009,12,Dalla Nuova Circonvallazione ai confini del Comune,542,0,732,2009-12-01,False,,,,,,,,,,,,,,,,,,
2009,12,Dalle Mura Spagnole alla Nuova Circonvallazione,262,2,353,2009-12-01,False,,,,,,,,,,,,,,,,,,
2009,12,Entro la Cerchia dei Navigli,19,0,21,2009-12-01,True,,,,,,,,,,,,,,,,,,
2009,12,Senza indicazioni,36,0,50,2009-12-01,False,,,,,,,,,,,,,,,,,,
2010,1,Dalla Cerchia dei Navigli alle Mura Spagnole,60,0,81,2010-01-01,True,,,,,,,,,,,,,,,,,,
2010,1,Dalla Nuova Circonvallazione ai confini del Comune,466,2,658,2010-01-01,False,,,,,,,,,,,,,,,,,,
2010,1,Dalle Mura Spagnole alla Nuova Circonvallazione,244,1,326,2010-01-01,False,,,,,,,,,,,,,,,,,,
2010,1,Entro la Cerchia dei Navigli,20,0,27,2010-01-01,True,,,,,,,,,,,,,,,,,,
2010,1,Senza indicazioni,39,4,46,2010-01-01,False,,,,,,,,,,,,,,,,,,
2010,2,Dalla Cerchia dei Navigli alle Mura Spagnole,49,0,64,2010-02-01,True,,,,,,,,,,,,,,,,,,
2010,2,Dalla Nuova Circonvallazione ai confini del Comune,458,1,644,2010-02-01,False,,,,,,,,,,,,,,,,,,
2010,2,Dalle Mura Spagnole alla Nuova Circonvallazione,268,3,356,2010-02-01,False,,,,,,,,,,,,,,,,,,
2010,2,Entro la Cerchia dei Navigli,33,0,42,2010-02-01,True,,,,,,,,,,,,,,,,,,
2010,2,Senza indicazioni,30,0,40,2010-02-01,False,,,,,,,,,,,,,,,,,,
2010,3,Dalla Cerchia dei Navigli alle Mura Spagnole,56,0,66,2010-03-01,True,,,,,,,,,,,,,,,,,,
2010,3,Dalla Nuova Circonvallazione ai confini del Comune,651,3,889,2010-03-01,False,,,,,,,,,,,,,,,,,,
2010,3,Dalle Mura Spagnole alla Nuova Circonvallazione,303,1,387,2010-03-01,False,,,,,,,,,,,,,,,,,,
2010,3,Entro la Cerchia dei Navigli,40,0,49,2010-03-01,True,,,,,,,,,,,,,,,,,,
2010,3,Senza indicazioni,57,0,80,2010-03-01,False,,,,,,,,,,,,,,,,,,
2010,4,Dalla Cerchia dei Navigli alle Mura Spagnole,72,1,87,2010-04-01,True,,,,,,,,,,,,,,,,,,
2010,4,Dalla Nuova Circonvallazione ai confini del Comune,662,3,902,2010-04-01,False,,,,,,,,,,,,,,,,,,
2010,4,Dalle Mura Spagnole alla Nuova Circonvallazione,306,0,416,2010-04-01,False,,,,,,,,,,,,,,,,,,
2010,4,Entro la Cerchia dei Navigli,25,0,34,2010-04-01,True,,,,,,,,,,,,,,,,,,
2010,4,Senza indicazioni,48,0,70,2010-04-01,False,,,,,,,,,,,,,,,,,,
2010,5,Dalla Cerchia dei Navigli alle Mura Spagnole,71,0,84,2010-05-01,True,,,,,,,,,,,,,,,,,,
2010,5,Dalla Nuova Circonvallazione ai confini del Comune,654,2,906,2010-05-01,False,,,,,,,,,,,,,,,,,,
2010,5,Dalle Mura Spagnole alla Nuova Circonvallazione,337,2,450,2010-05-01,False,,,,,,,,,,,,,,,,,,
2010,5,Entro la Cerchia dei Navigli,39,0,44,2010-05-01,True,,,,,,,,,,,,,,,,,,
2010,5,Senza indicazioni,53,0,68,2010-05-01,False,,,,,,,,,,,,,,,,,,
2010,6,Dalla Cerchia dei Navigli alle Mura Spagnole,69,0,89,2010-06-01,True,,,,,,,,,,,,,,,,,,
2010,6,Dalla Nuova Circonvallazione ai confini del Comune,684,3,930,2010-06-01,False,,,,,,,,,,,,,,,,,,
2010,6,Dalle Mura Spagnole alla Nuova Circonvallazione,298,1,387,2010-06-01,False,,,,,,,,,,,,,,,,,,
2010,6,Entro la Cerchia dei Navigli,29,0,32,2010-06-01,True,,,,,,,,,,,,,,,,,,
2010,6,Senza indicazioni,53,0,76,2010-06-01,False,,,,,,,,,,,,,,,,,,
2010,7,Dalla Cerchia dei Navigli alle Mura Spagnole,60,0,86,2010-07-01,True,,,,,,,,,,,,,,,,,,
2010,7,Dalla Nuova Circonvallazione ai confini del Comune,655,8,888,2010-07-01,False,,,,,,,,,,,,,,,,,,
2010,7,Dalle Mura Spagnole alla Nuova Circonvallazione,300,1,407,2010-07-01,False,,,,,,,,,,,,,,,,,,
2010,7,Entro la Cerchia dei Navigli,25,0,31,2010-07-01,True,,,,,,,,,,,,,,,,,,
2010,7,Senza indicazioni,33,0,38,2010-07-01,False,,,,,,,,,,,,,,,,,,
2010,8,Dalla Cerchia dei Navigli alle Mura Spagnole,13,0,19,2010-08-01,True,,,,,,,,,,,,,,,,,,
2010,8,Dalla Nuova Circonvallazione ai confini del Comune,346,1,501,2010-08-01,False,,,,,,,,,,,,,,,,,,
2010,8,Dalle Mura Spagnole alla Nuova Circonvallazione,134,2,192,2010-08-01,False,,,,,,,,,,,,,,,,,,
2010,8,Entro la Cerchia dei Navigli,10,0,11,2010-08-01,True,,,,,,,,,,,,,,,,,,
2010,8,Senza indicazioni,27,0,40,2010-08-01,False,,,,,,,,,,,,,,,,,,
2010,9,Dalla Cerchia dei Navigli alle Mura Spagnole,56,0,70,2010-09-01,True,,,,,,,,,,,,,,,,,,
2010,9,Dalla Nuova Circonvallazione ai confini del Comune,603,5,809,2010-09-01,False,,,,,,,,,,,,,,,,,,
2010,9,Dalle Mura Spagnole alla Nuova Circonvallazione,276,0,356,2010-09-01,False,,,,,,,,,,,,,,,,,,
2010,9,Entro la Cerchia dei Navigli,36,0,43,2010-09-01,True,,,,,,,,,,,,,,,,,,
2010,9,Senza indicazioni,51,0,69,2010-09-01,False,,,,,,,,,,,,,,,,,,
2010,10,Dalla Cerchia dei Navigli alle Mura Spagnole,77,0,97,2010-10-01,True,,,,,,,,,,,,,,,,,,
2010,10,Dalla Nuova Circonvallazione ai confini del Comune,655,1,904,2010-10-01,False,,,,,,,,,,,,,,,,,,
2010,10,Dalle Mura Spagnole alla Nuova Circonvallazione,335,1,446,2010-10-01,False,,,,,,,,,,,,,,,,,,
2010,10,Entro la Cerchia dei Navigli,33,0,40,2010-10-01,True,,,,,,,,,,,,,,,,,,
2010,10,Senza indicazioni,46,0,64,2010-10-01,False,,,,,,,,,,,,,,,,,,
2010,11,Dalla Cerchia dei Navigli alle Mura Spagnole,87,0,98,2010-11-01,True,,,,,,,,,,,,,,,,,,
2010,11,Dalla Nuova Circonvallazione ai confini del Comune,566,1,779,2010-11-01,False,,,,,,,,,,,,,,,,,,
2010,11,Dalle Mura Spagnole alla Nuova Circonvallazione,325,1,420,2010-11-01,False,,,,,,,,,,,,,,,,,,
2010,11,Entro la Cerchia dei Navigli,45,0,56,2010-11-01,True,,,,,,,,,,,,,,,,,,
2010,11,Senza indicazioni,52,1,76,2010-11-01,False,,,,,,,,,,,,,,,,,,
2010,12,Dalla Cerchia dei Navigli alle Mura Spagnole,51,0,62,2010-12-01,True,,,,,,,,,,,,,,,,,,
2010,12,Dalla Nuova Circonvallazione ai confini del Comune,518,3,703,2010-12-01,False,,,,,,,,,,,,,,,,,,
2010,12,Dalle Mura Spagnole alla Nuova Circonvallazione,248,1,325,2010-12-01,False,,,,,,,,,,,,,,,,,,
2010,12,Entro la Cerchia dei Navigli,29,0,37,2010-12-01,True,,,,,,,,,,,,,,,,,,
2010,12,Senza indicazioni,46,0,69,2010-12-01,False,,,,,,,,,,,,,,,,,,
2011,1,Dalla Cerchia dei Navigli alle Mura Spagnole,41,1,55,2011-01-01,True,,,,,,,,,,,,,,,,,,
2011,1,Dalla Nuova Circonvallazione ai confini del Comune,407,2,582,2011-01-01,False,,,,,,,,,,,,,,,,,,
2011,1,Dalle Mura Spagnole alla Nuova Circonvallazione,196,1,288,2011-01-01,False,,,,,,,,,,,,,,,,,,
2011,1,Entro la Cerchia dei Navigli,23,0,28,2011-01-01,True,,,,,,,,,,,,,,,,,,
2011,1,Senza indicazioni,34,0,45,2011-01-01,False,,,,,,,,,,,,,,,,,,
2011,2,Dalla Cerchia dei Navigli alle Mura Spagnole,46,0,59,2011-02-01,True,,,,,,,,,,,,,,,,,,
2011,2,Dalla Nuova Circonvallazione ai confini del Comune,479,2,651,2011-02-01,False,,,,,,,,,,,,,,,,,,
2011,2,Dalle Mura Spagnole alla Nuova Circonvallazione,249,0,324,2011-02-01,False,,,,,,,,,,,,,,,,,,
2011,2,Entro la Cerchia dei Navigli,13,0,14,2011-02-01,True,,,,,,,,,,,,,,,,,,
2011,2,Senza indicazioni,46,1,70,2011-02-01,False,,,,,,,,,,,,,,,,,,
2011,3,Dalla Cerchia dei Navigli alle Mura Spagnole,65,0,86,2011-03-01,True,,,,,,,,,,,,,,,,,,
2011,3,Dalla Nuova Circonvallazione ai confini del Comune,552,3,775,2011-03-01,False,,,,,,,,,,,,,,,,,,
2011,3,Dalle Mura Spagnole alla Nuova Circonvallazione,263,2,341,2011-03-01,False,,,,,,,,,,,,,,,,,,
2011,3,Entro la Cerchia dei Navigli,20,0,20,2011-03-01,True,,,,,,,,,,,,,,,,,,
2011,3,Senza indicazioni,95,0,129,2011-03-01,False,,,,,,,,,,,,,,,,,,
2011,4,Dalla Cerchia dei Navigli alle Mura Spagnole,56,0,70,2011-04-01,True,,,,,,,,,,,,,,,,,,
2011,4,Dalla Nuova Circonvallazione ai confini del Comune,493,1,654,2011-04-01,False,,,,,,,,,,,,,,,,,,
2011,4,Dalle Mura Spagnole alla Nuova Circonvallazione,285,0,375,2011-04-01,False,,,,,,,,,,,,,,,,,,
2011,4,Entro la Cerchia dei Navigli,28,0,35,2011-04-01,True,,,,,,,,,,,,,,,,,,
2011,4,Senza indicazioni,180,0,236,2011-04-01,False,,,,,,,,,,,,,,,,,,
2011,5,Dalla Cerchia dei Navigli alle Mura Spagnole,52,0,67,2011-05-01,True,,,,,,,,,,,,,,,,,,
2011,5,Dalla Nuova Circonvallazione ai confini del Comune,497,1,673,2011-05-01,False,,,,,,,,,,,,,,,,,,
2011,5,Dalle Mura Spagnole alla Nuova Circonvallazione,250,1,319,2011-05-01,False,,,,,,,,,,,,,,,,,,
2011,5,Entro la Cerchia dei Navigli,31,0,33,2011-05-01,True,,,,,,,,,,,,,,,,,,
2011,5,Senza indicazioni,347,1,459,2011-05-01,False,,,,,,,,,,,,,,,,,,
2011,6,Dalla Cerchia dei Navigli alle Mura Spagnole,45,0,55,2011-06-01,True,,,,,,,,,,,,,,,,,,
2011,6,Dalla Nuova Circonvallazione ai confini del Comune,379,1,506,2011-06-01,False,,,,,,,,,,,,,,,,,,
2011,6,Dalle Mura Spagnole alla Nuova Circonvallazione,191,0,263,2011-06-01,False,,,,,,,,,,,,,,,,,,
2011,6,Entro la Cerchia dei Navigli,21,0,26,2011-06-01,True,,,,,,,,,,,,,,,,,,
2011,6,Senza indicazioni,356,2,475,2011-06-01,False,,,,,,,,,,,,,,,,,,
2011,7,Dalla Cerchia dei Navigli alle Mura Spagnole,45,0,52,2011-07-01,True,,,,,,,,,,,,,,,,,,
2011,7,Dalla Nuova Circonvallazione ai confini del Comune,570,1,798,2011-07-01,False,,,,,,,,,,,,,,,,,,
2011,7,Dalle Mura Spagnole alla Nuova Circonvallazione,263,0,341,2011-07-01,False,,,,,,,,,,,,,,,,,,
2011,7,Entro la Cerchia dei Navigli,23,0,27,2011-07-01,True,,,,,,,,,,,,,,,,,,
2011,7,Senza indicazioni,32,0,40,2011-07-01,False,,,,,,,,,,,,,,,,,,
2011,8,Dalla Cerchia dei Navigli alle Mura Spagnole,17,0,20,2011-08-01,True,,,,,,,,,,,,,,,,,,
2011,8,Dalla Nuova Circonvallazione ai confini del Comune,317,4,432,2011-08-01,False,,,,,,,,,,,,,,,,,,
2011,8,Dalle Mura Spagnole alla Nuova Circonvallazione,128,0,177,2011-08-01,False,,,,,,,,,,,,,,,,,,
2011,8,Entro la Cerchia dei Navigli,13,0,14,2011-08-01,True,,,,,,,,,,,,,,,,,,
2011,8,Senza indicazioni,27,0,31,2011-08-01,False,,,,,,,,,,,,,,,,,,
2011,9,Dalla Cerchia dei Navigli alle Mura Spagnole,75,0,97,2011-09-01,True,,,,,,,,,,,,,,,,,,
2011,9,Dalla Nuova Circonvallazione ai confini del Comune,683,7,917,2011-09-01,False,,,,,,,,,,,,,,,,,,
2011,9,Dalle Mura Spagnole alla Nuova Circonvallazione,295,1,397,2011-09-01,False,,,,,,,,,,,,,,,,,,
2011,9,Entro la Cerchia dei Navigli,40,0,42,2011-09-01,True,,,,,,,,,,,,,,,,,,
2011,9,Senza indicazioni,52,0,67,2011-09-01,False,,,,,,,,,,,,,,,,,,
2011,10,Dalla Cerchia dei Navigli alle Mura Spagnole,65,0,78,2011-10-01,True,,,,,,,,,,,,,,,,,,
2011,10,Dalla Nuova Circonvallazione ai confini del Comune,676,7,922,2011-10-01,False,,,,,,,,,,,,,,,,,,
2011,10,Dalle Mura Spagnole alla Nuova Circonvallazione,367,2,469,2011-10-01,False,,,,,,,,,,,,,,,,,,
2011,10,Entro la Cerchia dei Navigli,37,0,41,2011-10-01,True,,,,,,,,,,,,,,,,,,
2011,10,Senza indicazioni,45,1,61,2011-10-01,False,,,,,,,,,,,,,,,,,,
2011,11,Dalla Cerchia dei Navigli alle Mura Spagnole,83,0,109,2011-11-01,True,,,,,,,,,,,,,,,,,,
2011,11,Dalla Nuova Circonvallazione ai confini del Comune,553,3,780,2011-11-01,False,,,,,,,,,,,,,,,,,,
2011,11,Dalle Mura Spagnole alla Nuova Circonvallazione,245,1,323,2011-11-01,False,,,,,,,,,,,,,,,,,,
2011,11,Entro la Cerchia dei Navigli,42,0,52,2011-11-01,True,,,,,,,,,,,,,,,,,,
2011,11,Senza indicazioni,43,0,68,2011-11-01,False,,,,,,,,,,,,,,,,,,
2011,12,Dalla Cerchia dei Navigli alle Mura Spagnole,58,0,63,2011-12-01,True,,,,,,,,,,,,,,,,,,
2011,12,Dalla Nuova Circonvallazione ai confini del Comune,526,1,742,2011-12-01,False,,,,,,,,,,,,,,,,,,
2011,12,Dalle Mura Spagnole alla Nuova Circonvallazione,260,1,343,2011-12-01,False,,,,,,,,,,,,,,,,,,
2011,12,Entro la Cerchia dei Navigli,24,0,27,2011-12-01,True,,,,,,,,,,,,,,,,,,
2011,12,Senza indicazioni,31,0,35,2011-12-01,False,,,,,,,,,,,,,,,,,,
2012,1,Dalla Cerchia dei Navigli alle Mura Spagnole,68,0,83,2012-01-01,True,4053264.0,130750.45161290323,31.0,31.0,0.0,3547557.0,340190.0,65056.0,44845.0,55616.0,0.875234625723861,0.08392988959021667,0.016050274544169834,0.0110639228039427,0.013721287337809725,1.6776602757678751,2.0477323954225533,0.0
2012,1,Dalla Nuova Circonvallazione ai confini del Comune,506,5,702,2012-01-01,False,,,,,,,,,,,,,,,,,,
2012,1,Dalle Mura Spagnole alla Nuova Circonvallazione,235,0,305,2012-01-01,False,,,,,,,,,,,,,,,,,,
2012,1,Entro la Cerchia dei Navigli,31,0,35,2012-01-01,True,4053264.0,130750.45161290323,31.0,31.0,0.0,3547557.0,340190.0,65056.0,44845.0,55616.0,0.875234625723861,0.08392988959021667,0.016050274544169834,0.0110639228039427,0.013721287337809725,0.7648157139530017,0.8635016125275827,0.0
2012,1,Senza indicazioni,44,0,70,2012-01-01,False,,,,,,,,,,,,,,,,,,
2012,2,Dalla Cerchia dei Navigli alle Mura Spagnole,36,0,41,2012-02-01,True,3885254.0,133974.27586206896,29.0,29.0,0.0,3386822.0,336345.0,63280.0,44627.0,54180.0,0.8717118623389873,0.08656962968186893,0.01628722343507014,0.011486250319798911,0.013945034224274655,0.9265803471278841,1.0552720620067568,0.0
2012,2,Dalla Nuova Circonvallazione ai confini del Comune,427,0,593,2012-02-01,False,,,,,,,,,,,,,,,,,,
2012,2,Dalle Mura Spagnole alla Nuova Circonvallazione,188,1,246,2012-02-01,False,,,,,,,,,,,,,,,,,,
2012,2,Entro la Cerchia dei Navigli,19,0,23,2012-02-01,True,3885254.0,133974.27586206896,29.0,29.0,0.0,3386822.0,336345.0,63280.0,44627.0,54180.0,0.8717118623389873,0.08656962968186893,0.01628722343507014,0.011486250319798911,0.013945034224274655,0.4890285165397166,0.5919818884428149,0.0
2012,2,Senza indicazioni,36,0,47,2012-02-01,False,,,,,,,,,,,,,,,,,,
2012,3,Dalla Cerchia dei Navigli alle Mura Spagnole,67,0,80,2012-03-01,True,4137599.0,137919.96666666667,30.0,30.0,0.0,3568962.0,366898.0,74696.0,48150.0,78893.0,0.8625683639231352,0.08867413202681072,0.018052981934692076,0.011637183787022377,0.019067338328339695,1.619296601724817,1.933488479671423,0.0
2012,3,Dalla Nuova Circonvallazione ai confini del Comune,554,3,738,2012-03-01,False,,,,,,,,,,,,,,,,,,
2012,3,Dalle Mura Spagnole alla Nuova Circonvallazione,268,0,345,2012-03-01,False,,,,,,,,,,,,,,,,,,
2012,3,Entro la Cerchia dei Navigli,28,0,34,2012-03-01,True,4137599.0,137919.96666666667,30.0,30.0,0.0,3568962.0,366898.0,74696.0,48150.0,78893.0,0.8625683639231352,0.08867413202681072,0.018052981934692076,0.011637183787022377,0.019067338328339695,0.676720967884998,0.8217326038603548,0.0
2012,3,Senza indicazioni,36,0,41,2012-03-01,False,,,,,,,,,,,,,,,,,,
2012,4,Dalla Cerchia dei Navigli alle Mura Spagnole,34,0,37,2012-04-01,True,3633084.0,125278.75862068965,29.0,29.0,0.0,3115991.0,320089.0,67824.0,42285.0,86895.0,0.8576710585276861,0.08810393593982413,0.01866843706338747,0.011638872098745858,0.023917696370356425,0.9358440377376356,1.0184185116556623,0.0
2012,4,Dalla Nuova Circonvallazione ai confini del Comune,503,3,710,2012-04-01,False,,,,,,,,,,,,,,,,,,
2012,4,Dalle Mura Spagnole alla Nuova Circonvallazione,216,2,290,2012-04-01,False,,,,,,,,,,,,,,,,,,
2012,4,Entro la Cerchia dei Navigli,16,1,17,2012-04-01,True,3633084.0,125278.75862068965,29.0,29.0,0.0,3115991.0,320089.0,67824.0,42285.0,86895.0,0.8576710585276861,0.08810393593982413,0.01866843706338747,0.011638872098745858,0.023917696370356425,0.44039719422947554,0.4679220188688178,0.02752482463934222
2012,4,Senza indicazioni,40,0,63,2012-04-01,False,,,,,,,,,,,,,,,,,,
2012,5,Dalla Cerchia dei Navigli alle Mura Spagnole,73,0,92,2012-05-01,True,4289819.0,138381.25806451612,31.0,31.0,0.0,3657163.0,382935.0,77186.0,49772.0,122763.0,0.8525215166420774,0.08926600399690524,0.01799283373028093,0.011602354318445604,0.028617291312290797,1.7017034984459716,2.1446126281784847,0.0
2012,5,Dalla Nuova Circonvallazione ai confini del Comune,635,4,850,2012-05-01,False,,,,,,,,,,,,,,,,,,
2012,5,Dalle Mura Spagnole alla Nuova Circonvallazione,267,1,347,2012-05-01,False,,,,,,,,,,,,,,,,,,
2012,5,Entro la Cerchia dei Navigli,34,0,42,2012-05-01,True,4289819.0,138381.25806451612,31.0,31.0,0.0,3657163.0,382935.0,77186.0,49772.0,122763.0,0.8525215166420774,0.08926600399690524,0.01799283373028093,0.011602354318445604,0.028617291312290797,0.7925742321529183,0.9790622867771344,0.0
2012,5,Senza indicazioni,38,0,53,2012-05-01,False,,,,,,,,,,,,,,,,,,
2012,6,Dalla Cerchia dei Navigli alle Mura Spagnole,55,0,65,2012-06-01,True,3884450.0,129481.66666666667,30.0,30.0,0.0,3264707.0,363856.0,70184.0,47149.0,138554.0,0.840455405527166,0.09366988891606276,0.018067937545855912,0.01213788309799328,0.035668884912922035,1.4159018651289115,1.6733385678796227,0.0
2012,6,Dalla Nuova Circonvallazione ai confini del Comune,571,5,761,2012-06-01,False,,,,,,,,,,,,,,,,,,
2012,6,Dalle Mura Spagnole alla Nuova Circonvallazione,288,2,380,2012-06-01,False,,,,,,,,,,,,,,,,,,
